;Marque;Année;Code Postal;Carburant;Emission Co2;Transmission;nbPortes;nbPlace;Kilométrage;Prix
12333;CITROEN;2016;91;Essence;130;Manuelle;5;5;40276;20720
12334;MINI;2018;91;Essence;130;Manuelle;5;5;11583;20340
12335;PEUGEOT;2022;94;Essence;130;Manuelle;5;5;6569;22130
12336;RENAULT;2020;1;Essence;130;Manuelle;5;5;58912;40300
12337;SEAT;2021;17;Essence;130;Manuelle;5;5;2725;22870
12338;RENAULT;2021;79;Essence;130;Manuelle;5;5;96828;16530
12339;SEAT;2023;54;Essence;130;Manuelle;5;5;32544;24360
12340;HYUNDAI;2022;10;Essence;130;Manuelle;5;5;12063;34790
12341;AUDI;2016;2;Essence;130;Manuelle;5;5;91591;28420
12342;CITROEN;2019;21;Essence;130;Manuelle;5;5;91260;17670
12343;VOLKSWAGEN;2020;39;Essence;130;Manuelle;5;5;13;35610
12344;FORD;2023;82;Essence;130;Manuelle;5;5;69263;22590
12345;FORD;2022;91;Essence;130;Manuelle;5;5;64053;24050
12346;SEAT;2021;35;Essence;130;Manuelle;5;5;11862;21180
12347;RENAULT;2016;93;Essence;130;Manuelle;5;5;133244;15190
12348;OPEL;2019;93;Essence;130;Manuelle;5;5;142803;10940
12349;CITROEN;2022;69;Essence;130;Manuelle;5;5;57600;19180
12350;CITROEN;2020;3;Essence;130;Manuelle;5;5;70850;29100
12351;VOLKSWAGEN;2019;6;Essence;130;Manuelle;5;5;34331;24280
12352;VOLKSWAGEN;2022;5;Essence;130;Manuelle;5;5;52481;30960
12353;KIA;2018;31;Essence;130;Manuelle;5;5;27156;24160
12354;RENAULT;2016;93;Essence;130;Manuelle;5;5;9639;16050
12355;SEAT;2020;92;Essence;130;Manuelle;5;5;5725;26050
12356;FORD;2021;91;Essence;130;Manuelle;5;5;165479;15230
12357;CITROEN;2020;13;Essence;130;Manuelle;5;5;23718;19230
12358;VOLVO;2017;57;Essence;130;Manuelle;5;5;42599;15780
12359;PEUGEOT;2021;76;Essence;130;Manuelle;5;5;114496;21750
12360;CITROEN;2020;78;Essence;130;Manuelle;5;5;165630;6100
12361;PEUGEOT;2018;34;Essence;130;Manuelle;5;5;41910;18880
12362;FORD;2019;80;Essence;130;Manuelle;5;5;45809;21220
12363;PEUGEOT;2021;69;Essence;130;Manuelle;5;5;96246;20890
12364;RENAULT;2017;31;Essence;130;Manuelle;5;5;1210;30830
12365;TOYOTA;2015;60;Essence;130;Manuelle;5;5;8502;28880
12366;CITROEN;2020;31;Essence;130;Manuelle;5;5;6424;28860
12367;VOLKSWAGEN;2022;95;Essence;130;Manuelle;5;5;46252;26660
12368;RENAULT;2016;42;Essence;130;Manuelle;5;5;186676;20320
12369;AUDI;2017;93;Essence;130;Manuelle;5;5;9840;34240
12370;HYUNDAI;2022;79;Essence;130;Manuelle;5;5;28330;18870
12371;NISSAN;2018;38;Essence;130;Manuelle;5;5;12;25860
12372;CITROEN;2019;72;Essence;130;Manuelle;5;5;53525;19360
12373;VOLKSWAGEN;2017;31;Essence;130;Manuelle;5;5;23413;25600
12374;PEUGEOT;2020;93;Essence;130;Manuelle;5;5;11510;17410
12375;FORD;2019;91;Essence;130;Manuelle;5;5;52743;19950
12376;NISSAN;2023;79;Essence;130;Manuelle;5;5;178032;9940
12377;RENAULT;2020;38;Essence;130;Manuelle;5;5;3817;37030
12378;FORD;2017;56;Essence;130;Manuelle;5;5;30593;28180
12379;TOYOTA;2020;27;Essence;130;Manuelle;5;5;101088;19780
12380;AUDI;2021;6;Essence;130;Manuelle;5;5;7;28730
12381;RENAULT;2018;93;Essence;130;Manuelle;5;5;10826;19060
12382;VOLKSWAGEN;2020;44;Essence;130;Manuelle;5;5;85800;19060
12383;TOYOTA;2022;91;Essence;130;Manuelle;5;5;27346;18890
12384;PEUGEOT;2022;72;Essence;130;Manuelle;5;5;136584;14820
12385;CITROEN;2019;79;Essence;130;Manuelle;5;5;138879;10600
12386;HYUNDAI;2020;14;Essence;130;Manuelle;5;5;22857;16180
12387;CITROEN;2021;57;Essence;130;Manuelle;5;5;64118;25940
12388;CITROEN;2018;65;Essence;130;Manuelle;5;5;127165;12190
12389;PEUGEOT;2020;27;Essence;130;Manuelle;5;5;13759;19500
12390;TOYOTA;2020;60;Essence;130;Manuelle;5;5;30734;26920
12391;HYUNDAI;2020;31;Essence;130;Manuelle;5;5;40625;21840
12392;RENAULT;2017;93;Essence;130;Manuelle;5;5;105564;20980
12393;RENAULT;2020;10;Essence;130;Manuelle;5;5;148186;24380
12394;VOLKSWAGEN;2022;6;Essence;130;Manuelle;5;5;8898;22450
12395;PEUGEOT;2020;44;Essence;130;Manuelle;5;5;15985;27580
12396;DACIA;2020;21;Essence;130;Manuelle;5;5;27534;17820
12397;CITROEN;2018;31;Essence;130;Manuelle;5;5;39526;15310
12398;FORD;2022;91;Essence;130;Manuelle;5;5;14496;20570
12399;SKODA;2017;35;Essence;130;Manuelle;5;5;66741;25130
12400;VOLKSWAGEN;2019;14;Essence;130;Manuelle;5;5;17307;23770
12401;DACIA;2019;70;Essence;130;Manuelle;5;5;69466;21010
12402;RENAULT;2022;87;Essence;130;Manuelle;5;5;40265;33150
12403;SEAT;2019;93;Essence;130;Manuelle;5;5;53127;22400
12404;VOLKSWAGEN;2022;3;Essence;130;Manuelle;5;5;4620;24730
12405;DS;2016;78;Essence;130;Manuelle;5;5;12380;25500
12406;PEUGEOT;2015;93;Essence;130;Manuelle;5;5;9321;23650
12407;SKODA;2021;14;Essence;130;Manuelle;5;5;15766;17430
12408;FORD;2021;60;Essence;130;Manuelle;5;5;40628;19620
12409;FORD;2020;80;Essence;130;Manuelle;5;5;43125;20580
12410;FORD;2019;80;Essence;130;Manuelle;5;5;12091;25660
12411;CITROEN;2022;3;Essence;130;Manuelle;5;5;61534;14430
12412;VOLKSWAGEN;2020;78;Essence;130;Manuelle;5;5;52439;23180
12413;SUZUKI;2023;29;Essence;130;Manuelle;5;5;67693;15790
12414;PEUGEOT;2019;44;Essence;130;Manuelle;5;5;28172;26160
12415;OPEL;2019;91;Essence;130;Manuelle;5;5;40308;18910
12416;KIA;2017;93;Essence;130;Manuelle;5;5;62146;16120
12417;VOLKSWAGEN;2022;62;Essence;130;Manuelle;5;5;3427;26480
12418;RENAULT;2020;25;Essence;130;Manuelle;5;5;18;33910
12419;SEAT;2020;6;Essence;130;Manuelle;5;5;62356;23430
12420;CITROEN;2019;93;Essence;130;Manuelle;5;5;41900;29910
12421;RENAULT;2019;59;Essence;130;Manuelle;5;5;14756;29850
12422;RENAULT;2020;44;Essence;130;Manuelle;5;5;164206;8730
12423;AUDI;2022;13;Essence;130;Manuelle;5;5;99023;23610
12424;VOLKSWAGEN;2020;95;Essence;130;Manuelle;5;5;3885;22750
12425;PEUGEOT;2018;59;Essence;130;Manuelle;5;5;11;26630
12426;RENAULT;2020;42;Essence;130;Manuelle;5;5;42868;16950
12427;CITROEN;2018;95;Essence;130;Manuelle;5;5;100332;21490
12428;FORD;2019;91;Essence;130;Manuelle;5;5;80013;28130
12429;NISSAN;2017;60;Essence;130;Manuelle;5;5;23866;22020
12430;BMW;2018;31;Essence;130;Manuelle;5;5;16093;18130
12431;RENAULT;2019;56;Essence;130;Manuelle;5;5;39382;19820
12432;FORD;2023;81;Essence;130;Manuelle;5;5;5317;23990
12433;CITROEN;2020;25;Essence;130;Manuelle;5;5;32614;23770
12434;CITROEN;2019;93;Essence;130;Manuelle;5;5;42829;17530
12435;DACIA;2019;93;Essence;130;Manuelle;5;5;106475;19720
12436;FORD;2021;95;Essence;130;Manuelle;5;5;51364;21650
12437;SUZUKI;2020;74;Essence;130;Manuelle;5;5;83897;31010
12438;VOLKSWAGEN;2020;57;Essence;130;Manuelle;5;5;92668;16520
12439;AUDI;2023;62;Essence;130;Manuelle;5;5;41180;21330
12440;OPEL;2019;60;Essence;130;Manuelle;5;5;56245;17830
12441;PEUGEOT;2021;34;Essence;130;Manuelle;5;5;20813;24280
12442;CITROEN;2019;6;Essence;130;Manuelle;5;5;89482;19530
12443;FORD;2019;91;Essence;130;Manuelle;5;5;9810;34250
12444;MINI;2015;60;Essence;130;Manuelle;5;5;17538;23160
12445;PEUGEOT;2022;62;Essence;130;Manuelle;5;5;9450;33000
12446;CITROEN;2020;3;Essence;130;Manuelle;5;5;104871;20040
12447;SKODA;2022;6;Essence;130;Manuelle;5;5;10869;34580
12448;NISSAN;2017;84;Essence;130;Manuelle;5;5;23668;29250
12449;OPEL;2019;26;Essence;130;Manuelle;5;5;63056;24990
12450;FIAT;2016;24;Essence;130;Manuelle;5;5;9613;19960
12451;RENAULT;2020;21;Essence;130;Manuelle;5;5;60245;17950
12452;RENAULT;2023;27;Essence;130;Manuelle;5;5;86800;27760
12453;SKODA;2022;17;Essence;130;Manuelle;5;5;36119;16220
12454;PEUGEOT;2019;17;Essence;130;Manuelle;5;5;31506;21390
12455;HYUNDAI;2020;87;Essence;130;Manuelle;5;5;123254;20720
12456;OPEL;2023;11;Essence;130;Manuelle;5;5;89646;25910
12457;CITROEN;2022;13;Essence;130;Manuelle;5;5;36363;21060
12458;CITROEN;2018;77;Essence;130;Manuelle;5;5;21975;19780
12459;PEUGEOT;2014;75;Essence;130;Manuelle;5;5;34682;31700
12460;FORD;2023;21;Essence;130;Manuelle;5;5;4998;29310
12461;MINI;2017;16;Essence;130;Manuelle;5;5;14040;30230
12462;RENAULT;2018;69;Essence;130;Manuelle;5;5;62271;26500
12463;BMW;2018;76;Essence;130;Manuelle;5;5;23618;25270
12464;MITSUBISHI;2020;31;Essence;130;Manuelle;5;5;32857;20980
12465;SEAT;2022;44;Essence;130;Manuelle;5;5;32082;20280
12466;HYUNDAI;2019;62;Essence;130;Manuelle;5;5;2130;21460
12467;SUZUKI;2020;73;Essence;130;Manuelle;5;5;80500;27480
12468;RENAULT;2020;72;Essence;130;Manuelle;5;5;27107;19570
12469;CITROEN;2018;29;Essence;130;Manuelle;5;5;20971;19180
12470;RENAULT;2019;77;Essence;130;Manuelle;5;5;44886;19870
12471;SUZUKI;2021;95;Essence;130;Manuelle;5;5;143962;8780
12472;RENAULT;2023;79;Essence;130;Manuelle;5;5;56730;17010
12473;CITROEN;2020;31;Essence;130;Manuelle;5;5;127714;13150
12474;CITROEN;2019;25;Essence;130;Manuelle;5;5;87688;16080
12475;RENAULT;2017;15;Essence;130;Manuelle;5;5;51230;18510
12476;TOYOTA;2022;45;Essence;130;Manuelle;5;5;12210;23290
12477;KIA;2017;31;Essence;130;Manuelle;5;5;56;23150
12478;PEUGEOT;2021;59;Essence;130;Manuelle;5;5;24594;23710
12479;FORD;2019;93;Essence;130;Manuelle;5;5;24779;22590
12480;TOYOTA;2022;27;Essence;130;Manuelle;5;5;18086;19190
12481;CITROEN;2022;78;Essence;130;Manuelle;5;5;11065;30770
12482;VOLKSWAGEN;2018;82;Essence;130;Manuelle;5;5;6647;29780
12483;HONDA;2019;94;Essence;130;Manuelle;5;5;44823;20670
12484;VOLKSWAGEN;2020;62;Essence;130;Manuelle;5;5;15726;35990
12485;PEUGEOT;2022;10;Essence;130;Manuelle;5;5;99443;12490
12486;VOLKSWAGEN;2019;93;Essence;130;Manuelle;5;5;79537;14490
12487;KIA;2018;31;Essence;130;Manuelle;5;5;67338;26980
12488;OPEL;2019;21;Essence;130;Manuelle;5;5;52322;16650
12489;RENAULT;2018;80;Essence;130;Manuelle;5;5;48760;22210
12490;OPEL;2019;25;Essence;130;Manuelle;5;5;8813;28200
12491;PEUGEOT;2017;70;Essence;130;Manuelle;5;5;113263;10980
12492;KIA;2016;93;Essence;130;Manuelle;5;5;53907;16640
12493;AUDI;2016;60;Essence;130;Manuelle;5;5;5158;23280
12494;OPEL;2018;17;Essence;130;Manuelle;5;5;128931;14870
12495;FORD;2019;60;Essence;130;Manuelle;5;5;31545;32020
12496;VOLKSWAGEN;2018;59;Essence;130;Manuelle;5;5;58522;19120
12497;RENAULT;2017;79;Essence;130;Manuelle;5;5;7756;31060
12498;VOLKSWAGEN;2020;6;Essence;130;Manuelle;5;5;118569;16740
12499;FORD;2016;47;Essence;130;Manuelle;5;5;69844;22410
12500;SEAT;2019;17;Essence;130;Manuelle;5;5;209960;4040
12501;KIA;2016;31;Essence;130;Manuelle;5;5;50443;15100
12502;VOLKSWAGEN;2022;29;Essence;130;Manuelle;5;5;11;28340
12503;RENAULT;2018;14;Essence;130;Manuelle;5;5;10887;23160
12504;CITROEN;2020;93;Essence;130;Manuelle;5;5;9721;17420
12505;RENAULT;2020;34;Essence;130;Manuelle;5;5;10448;21680
12506;TOYOTA;2019;45;Essence;130;Manuelle;5;5;11;22320
12507;VOLKSWAGEN;2022;6;Essence;130;Manuelle;5;5;69641;33580
12508;RENAULT;2019;10;Essence;130;Manuelle;5;5;7315;21990
12509;CITROEN;2020;29;Essence;130;Manuelle;5;5;17733;21190
12510;RENAULT;2022;79;Essence;130;Manuelle;5;5;5580;29120
12511;RENAULT;2018;60;Essence;130;Manuelle;5;5;55963;44640
12512;VOLKSWAGEN;2019;59;Essence;130;Manuelle;5;5;26775;21630
12513;RENAULT;2018;79;Essence;130;Manuelle;5;5;53110;33300
12514;VOLKSWAGEN;2021;6;Essence;130;Manuelle;5;5;177000;5880
12515;FORD;2017;47;Essence;130;Manuelle;5;5;163240;10490
12516;SEAT;2020;17;Essence;130;Manuelle;5;5;91886;20550
12517;KIA;2015;31;Essence;130;Manuelle;5;5;18360;28930
12518;VOLKSWAGEN;2021;29;Essence;130;Manuelle;5;5;7692;40660
12519;RENAULT;2019;14;Essence;130;Manuelle;5;5;106;22510
12520;CITROEN;2019;93;Essence;130;Manuelle;5;5;92430;15190
12521;RENAULT;2021;34;Essence;130;Manuelle;5;5;48207;22300
12522;TOYOTA;2018;45;Essence;130;Manuelle;5;5;11185;25180
12523;VOLKSWAGEN;2021;6;Essence;130;Manuelle;5;5;74635;20110
12524;RENAULT;2020;10;Essence;130;Manuelle;5;5;7220;17570
12525;CITROEN;2021;29;Essence;130;Manuelle;5;5;21405;27350
12526;RENAULT;2021;79;Essence;130;Manuelle;5;5;9476;23400
12527;RENAULT;2019;60;Essence;130;Manuelle;5;5;31290;19180
12528;SKODA;2020;35;Essence;130;Manuelle;5;5;59620;25710
12529;SEAT;2021;92;Essence;130;Manuelle;5;5;63430;20100
12530;OPEL;2018;78;Essence;130;Manuelle;5;5;15983;22400
12531;PEUGEOT;2016;47;Essence;130;Manuelle;5;5;132424;20810
12532;SKODA;2020;29;Essence;130;Manuelle;5;5;30440;32110
12533;PEUGEOT;2017;31;Essence;130;Manuelle;5;5;106715;19890
12534;PEUGEOT;2015;93;Essence;130;Manuelle;5;5;48510;26230
12535;RENAULT;2021;76;Essence;130;Manuelle;5;5;2133;26980
12536;PEUGEOT;2018;70;Essence;130;Manuelle;5;5;6588;22660
12537;CITROEN;2020;30;Essence;130;Manuelle;5;5;22444;22410
12538;SKODA;2021;62;Essence;130;Manuelle;5;5;32592;15240
12539;NISSAN;2015;2;Essence;130;Manuelle;5;5;50361;16030
12540;PEUGEOT;2020;31;Essence;130;Manuelle;5;5;25445;19060
12541;RENAULT;2016;78;Essence;130;Manuelle;5;5;123764;18580
12542;RENAULT;2021;29;Essence;130;Manuelle;5;5;29848;17630
12543;CITROEN;2021;31;Essence;130;Manuelle;5;5;44848;16970
12544;AUDI;2017;78;Essence;130;Manuelle;5;5;9723;17030
12545;OPEL;2021;80;Essence;130;Manuelle;5;5;9317;23480
12546;VOLKSWAGEN;2018;63;Essence;130;Manuelle;5;5;37345;24780
12547;SKODA;2020;54;Essence;130;Manuelle;5;5;35552;22840
12548;VOLKSWAGEN;2021;93;Essence;130;Manuelle;5;5;53917;21250
12549;RENAULT;2018;31;Essence;130;Manuelle;5;5;119328;13540
12550;AUDI;2020;87;Essence;130;Manuelle;5;5;49913;15880
12551;CITROEN;2017;29;Essence;130;Manuelle;5;5;23948;38380
12552;VOLKSWAGEN;2016;3;Essence;130;Manuelle;5;5;11;30220
12553;RENAULT;2019;1;Essence;130;Manuelle;5;5;18315;21140
12554;RENAULT;2022;79;Essence;130;Manuelle;5;5;138430;6520
12555;PEUGEOT;2021;94;Essence;130;Manuelle;5;5;6993;27620
12556;VOLKSWAGEN;2021;75;Essence;130;Manuelle;5;5;13463;20120
12557;OPEL;2020;45;Essence;130;Manuelle;5;5;26387;29230
12558;MINI;2018;42;Essence;130;Manuelle;5;5;144000;14380
12559;HYUNDAI;2018;14;Essence;130;Manuelle;5;5;80969;21440
12560;MITSUBISHI;2020;31;Essence;130;Manuelle;5;5;5;25130
12561;OPEL;2021;30;Essence;130;Manuelle;5;5;113;29360
12562;PEUGEOT;2021;78;Essence;130;Manuelle;5;5;48825;34870
12563;TOYOTA;2021;77;Essence;130;Manuelle;5;5;19859;24970
12564;CITROEN;2018;76;Essence;130;Manuelle;5;5;25939;17030
12565;SEAT;2021;54;Essence;130;Manuelle;5;5;12;39950
12566;PEUGEOT;2020;34;Essence;130;Manuelle;5;5;9316;22980
12567;RENAULT;2018;57;Essence;130;Manuelle;5;5;5400;25660
12568;FORD;2021;76;Essence;130;Manuelle;5;5;62108;29260
12569;OPEL;2020;71;Essence;130;Manuelle;5;5;1239;23610
12570;CITROEN;2018;93;Essence;130;Manuelle;5;5;117522;10980
12571;RENAULT;2018;42;Essence;130;Manuelle;5;5;122392;21920
12572;DACIA;2013;31;Essence;130;Manuelle;5;5;50996;23850
12573;SEAT;2019;45;Essence;130;Manuelle;5;5;70327;19820
12574;PEUGEOT;2018;49;Essence;130;Manuelle;5;5;12;33320
12575;FORD;2019;91;Essence;130;Manuelle;5;5;23901;20570
12576;FORD;2022;33;Essence;130;Manuelle;5;5;16921;18580
12577;TOYOTA;2021;45;Essence;130;Manuelle;5;5;8992;19930
12578;VOLKSWAGEN;2014;31;Essence;130;Manuelle;5;5;51534;20500
12579;FORD;2020;91;Essence;130;Manuelle;5;5;117;32640
12580;CITROEN;2021;79;Essence;130;Manuelle;5;5;33210;18080
12581;CITROEN;2020;3;Essence;130;Manuelle;5;5;51691;15140
12582;HONDA;2018;29;Essence;130;Manuelle;5;5;37744;16260
12583;SKODA;2022;57;Essence;130;Manuelle;5;5;147463;17330
12584;CITROEN;2021;94;Essence;130;Manuelle;5;5;22375;20480
12585;RENAULT;2021;27;Essence;130;Manuelle;5;5;123050;9190
12586;SEAT;2021;35;Essence;130;Manuelle;5;5;38771;30110
12587;DACIA;2021;83;Essence;130;Manuelle;5;5;70457;20030
12588;PEUGEOT;2017;57;Essence;130;Manuelle;5;5;9840;23120
12589;SKODA;2021;57;Essence;130;Manuelle;5;5;43437;20760
12590;SKODA;2021;14;Essence;130;Manuelle;5;5;10170;25970
12591;SKODA;2021;54;Essence;130;Manuelle;5;5;45124;13900
12592;CITROEN;2019;93;Essence;130;Manuelle;5;5;9333;33460
12593;VOLKSWAGEN;2015;95;Essence;130;Manuelle;5;5;29338;16680
12594;PEUGEOT;2021;25;Essence;130;Manuelle;5;5;174600;10110
12595;PEUGEOT;2021;27;Essence;130;Manuelle;5;5;3548;21440
12596;DACIA;2019;88;Essence;130;Manuelle;5;5;28749;18850
12597;SKODA;2017;93;Essence;130;Manuelle;5;5;9289;23380
12598;SKODA;2021;54;Essence;130;Manuelle;5;5;11058;34420
12599;RENAULT;2019;27;Essence;130;Manuelle;5;5;96161;18740
12600;VOLKSWAGEN;2021;35;Essence;130;Manuelle;5;5;13050;24860
12601;RENAULT;2019;29;Essence;130;Manuelle;5;5;15851;21080
12602;PEUGEOT;2018;15;Essence;130;Manuelle;5;5;19338;20630
12603;PEUGEOT;2017;29;Essence;130;Manuelle;5;5;89040;15730
12604;OPEL;2019;92;Essence;130;Manuelle;5;5;35903;22770
12605;VOLKSWAGEN;2015;62;Essence;130;Manuelle;5;5;17765;22780
12606;CITROEN;2021;25;Essence;130;Manuelle;5;5;112840;18580
12607;OPEL;2018;72;Essence;130;Manuelle;5;5;27248;25250
12608;VOLKSWAGEN;2021;57;Essence;130;Manuelle;5;5;33413;16540
12609;RENAULT;2014;69;Essence;130;Manuelle;5;5;64824;13890
12610;SKODA;2021;62;Essence;130;Manuelle;5;5;189226;8620
12611;CITROEN;2021;91;Essence;130;Manuelle;5;5;22333;20690
12612;SEAT;2021;80;Essence;130;Manuelle;5;5;55712;21780
12613;NISSAN;2018;74;Essence;130;Manuelle;5;5;65593;21800
12614;RENAULT;2017;93;Essence;130;Manuelle;5;5;11518;26480
12615;VOLKSWAGEN;2017;80;Essence;130;Manuelle;5;5;52606;21120
12616;CITROEN;2021;25;Essence;130;Manuelle;5;5;7350;26230
12617;SEAT;2021;54;Essence;130;Manuelle;5;5;80142;20530
12618;PEUGEOT;2021;76;Essence;130;Manuelle;5;5;8779;20840
12619;CITROEN;2021;13;Essence;130;Manuelle;5;5;31752;23300
12620;RENAULT;2019;72;Essence;130;Manuelle;5;5;76537;20410
12621;VOLKSWAGEN;2018;59;Essence;130;Manuelle;5;5;25986;22210
12622;FIAT;2019;10;Essence;130;Manuelle;5;5;7248;22550
12623;HONDA;2009;95;Essence;130;Manuelle;5;5;54222;34180
12624;CITROEN;2019;47;Essence;130;Manuelle;5;5;51121;16000
12625;PEUGEOT;2020;14;Essence;130;Manuelle;5;5;88500;16030
12626;OPEL;2022;26;Essence;130;Manuelle;5;5;23145;34540
12627;TOYOTA;2022;94;Essence;130;Manuelle;5;5;75218;15770
12628;PEUGEOT;2019;38;Essence;130;Manuelle;5;5;144727;17100
12629;HYUNDAI;2017;13;Essence;130;Manuelle;5;5;54322;23970
12630;VOLKSWAGEN;2020;1;Essence;130;Manuelle;5;5;150176;5220
12631;PEUGEOT;2018;34;Essence;130;Manuelle;5;5;59368;25040
12632;PEUGEOT;2020;68;Essence;130;Manuelle;5;5;15851;23540
12633;RENAULT;2013;10;Essence;130;Manuelle;5;5;93138;19190
12634;FORD;2021;21;Essence;130;Manuelle;5;5;147669;16410
12635;PEUGEOT;2015;34;Essence;130;Manuelle;5;5;79174;17060
12636;AUDI;2022;17;Essence;130;Manuelle;5;5;16241;18510
12637;RENAULT;2018;77;Essence;130;Manuelle;5;5;11;22240
12638;CITROEN;2022;30;Essence;130;Manuelle;5;5;50107;14680
12639;FIAT;2023;38;Essence;130;Manuelle;5;5;58739;15940
12640;DACIA;2015;78;Essence;130;Manuelle;5;5;20880;36160
12641;FORD;2020;31;Essence;130;Manuelle;5;5;172848;9330
12642;DACIA;2013;6;Essence;130;Manuelle;5;5;29160;24270
12643;VOLKSWAGEN;2019;6;Essence;130;Manuelle;5;5;96225;11860
12644;SEAT;2020;57;Essence;130;Manuelle;5;5;6480;35290
12645;FIAT;2022;98;Essence;130;Manuelle;5;5;51825;16950
12646;CITROEN;2022;31;Essence;130;Manuelle;5;5;86781;13730
12647;PEUGEOT;2017;93;Essence;130;Manuelle;5;5;98975;26250
12648;VOLKSWAGEN;2019;93;Essence;130;Manuelle;5;5;34013;15390
12649;VOLKSWAGEN;2014;59;Essence;130;Manuelle;5;5;22359;17740
12650;SEAT;2020;35;Essence;130;Manuelle;5;5;27650;21260
12651;RENAULT;2021;78;Essence;130;Manuelle;5;5;3480;26080
12652;OPEL;2019;17;Essence;130;Manuelle;5;5;10807;16360
12653;TOYOTA;2022;60;Essence;130;Manuelle;5;5;32718;28870
12654;FIAT;2020;42;Essence;130;Manuelle;5;5;6;21510
12655;RENAULT;2023;79;Essence;130;Manuelle;5;5;48990;18380
12656;PEUGEOT;2021;34;Essence;130;Manuelle;5;5;114;23920
12657;TOYOTA;2020;13;Essence;130;Manuelle;5;5;87141;10680
12658;PEUGEOT;2015;54;Essence;130;Manuelle;5;5;12141;16250
12659;PEUGEOT;2016;93;Essence;130;Manuelle;5;5;19261;30490
12660;CITROEN;2020;29;Essence;130;Manuelle;5;5;78645;17320
12661;AUDI;2022;13;Essence;130;Manuelle;5;5;11466;35680
12662;FORD;2022;91;Essence;130;Manuelle;5;5;8560;25450
12663;VOLKSWAGEN;2019;57;Essence;130;Manuelle;5;5;19278;28820
12664;VOLKSWAGEN;2019;95;Essence;130;Manuelle;5;5;51778;18920
12665;VOLKSWAGEN;2020;62;Essence;130;Manuelle;5;5;92127;15970
12666;VOLKSWAGEN;2022;92;Essence;130;Manuelle;5;5;63395;19020
12667;HYUNDAI;2022;34;Essence;130;Manuelle;5;5;106255;15380
12668;FORD;2021;2;Essence;130;Manuelle;5;5;77651;22860
12669;CITROEN;2020;3;Essence;130;Manuelle;5;5;49090;25520
12670;CITROEN;2020;25;Essence;130;Manuelle;5;5;11450;17190
12671;VOLKSWAGEN;2022;80;Essence;130;Manuelle;5;5;8087;36580
12672;RENAULT;2017;93;Essence;130;Manuelle;5;5;29961;21940
12673;DS;2017;93;Essence;130;Manuelle;5;5;120563;16860
12674;RENAULT;2018;74;Essence;130;Manuelle;5;5;175024;17480
12675;SEAT;2022;54;Essence;130;Manuelle;5;5;112000;12300
12676;FORD;2021;95;Essence;130;Manuelle;5;5;22063;15870
12677;SKODA;2022;80;Essence;130;Manuelle;5;5;35383;24710
12678;SKODA;2022;6;Essence;130;Manuelle;5;5;43688;15260
12679;PEUGEOT;2020;27;Essence;130;Manuelle;5;5;34162;31340
12680;PEUGEOT;2020;62;Essence;130;Manuelle;5;5;23057;17860
12681;RENAULT;2021;10;Essence;130;Manuelle;5;5;49767;15030
12682;VOLKSWAGEN;2018;49;Essence;130;Manuelle;5;5;41205;20890
12683;SKODA;2021;57;Essence;130;Manuelle;5;5;82299;13420
12684;HYUNDAI;2012;93;Essence;130;Manuelle;5;5;9098;31240
12685;VOLKSWAGEN;2022;59;Essence;130;Manuelle;5;5;70504;24270
12686;FORD;2019;95;Essence;130;Manuelle;5;5;22321;24330
12687;HYUNDAI;2022;10;Essence;130;Manuelle;5;5;40235;16280
12688;PEUGEOT;2019;91;Essence;130;Manuelle;5;5;29125;23730
12689;MAZDA;2017;13;Essence;130;Manuelle;5;5;41671;30140
12690;SEAT;2020;35;Essence;130;Manuelle;5;5;25548;18630
12691;CITROEN;2020;13;Essence;130;Manuelle;5;5;24681;21830
12692;VOLKSWAGEN;2016;93;Essence;130;Manuelle;5;5;5949;17840
12693;FORD;2019;93;Essence;130;Manuelle;5;5;24983;25350
12694;VOLKSWAGEN;2014;31;Essence;130;Manuelle;5;5;4089;30620
12695;PEUGEOT;2020;57;Essence;130;Manuelle;5;5;144249;22300
12696;MERCEDES;2020;93;Essence;130;Manuelle;5;5;4172;25490
12697;FIAT;2017;93;Essence;130;Manuelle;5;5;52658;18880
12698;PEUGEOT;2021;57;Essence;130;Manuelle;5;5;37699;21250
12699;CITROEN;2019;70;Essence;130;Manuelle;5;5;38201;20880
12700;CITROEN;2022;27;Essence;130;Manuelle;5;5;21454;21830
12701;FORD;2019;95;Essence;130;Manuelle;5;5;33859;24730
12702;VOLKSWAGEN;2017;59;Essence;130;Manuelle;5;5;12098;20960
12703;RENAULT;2020;30;Essence;130;Manuelle;5;5;141355;9700
12704;VOLKSWAGEN;2020;16;Essence;130;Manuelle;5;5;50321;33540
12705;SKODA;2020;54;Essence;130;Manuelle;5;5;25;29880
12706;RENAULT;2016;38;Essence;130;Manuelle;5;5;620;27760
12707;RENAULT;2020;10;Essence;130;Manuelle;5;5;23024;22020
12708;CITROEN;2019;91;Essence;130;Manuelle;5;5;60961;17740
12709;CITROEN;2015;93;Essence;130;Manuelle;5;5;25821;21230
12710;RENAULT;2022;31;Essence;130;Manuelle;5;5;3539;33020
12711;NISSAN;2019;38;Essence;130;Manuelle;5;5;59760;18580
12712;NISSAN;2013;30;Essence;130;Manuelle;5;5;40414;16360
12713;AUDI;2018;35;Essence;130;Manuelle;5;5;58524;15230
